name,status,length
3838881_0033.h5,transfered successed,3226875
3839657_0025.h5,transfered successed,132500
3839657_0028.h5,transfered successed,335500
3839657_0034.h5,transfered successed,455625
3839657_0037.h5,transfered successed,281125
3839657_0040.h5,transfered successed,996250
3839657_0043.h5,transfered successed,1864000
3839657_0046.h5,transfered successed,1770625
3839847_0012.h5,transfered successed,2049125
3839847_0053.h5,transfered successed,1452125
3839847_0056.h5,transfered successed,996625
3839847_0072.h5,transfered successed,3273875
3839847_0084.h5,transfered successed,3064625
3839847_0111.h5,transfered successed,734875
3839847_0128.h5,transfered successed,503750
3839847_0135.h5,transfered successed,752000
3839847_0303.h5,transfered successed,560375
3839847_0675.h5,transfered successed,274750
3839847_0771.h5,transfered successed,163625
3839847_0840.h5,transfered successed,186125
3839847_0948.h5,transfered successed,95125
3839847_1348.h5,transfered successed,215375
3839847_1390.h5,transfered successed,132625
3840160_0006.h5,transfered successed,720625
3841055_0016.h5,transfered successed,1262125
3841055_0017.h5,transfered successed,2739125
3845121_0005.h5,transfered successed,866125
3846754_0009.h5,transfered successed,56000
3846754_0010.h5,transfered successed,9282250
3846754_0019.h5,transfered successed,5124875
3847099_0006.h5,transfered successed,1203500
3847099_0017.h5,transfered successed,1097000
3847099_0019.h5,transfered successed,3814375
3847853_0001.h5,transfered successed,712875
3847853_0003.h5,transfered successed,93750
3847853_0006.h5,transfered successed,284375
3847853_0009.h5,transfered successed,57500
3847853_0012.h5,transfered successed,419125
3850276_0049.h5,transfered successed,394625
3850276_0067.h5,transfered successed,61625
3850585_0053.h5,transfered successed,46000
3850585_0059.h5,transfered successed,91750
3850585_0090.h5,transfered successed,378125
3850585_0111.h5,transfered successed,99875
3850585_0141.h5,transfered successed,84375
3850585_0156.h5,transfered successed,356750
3850585_0159.h5,transfered successed,56625
3850585_0198.h5,transfered successed,996375
3850585_0213.h5,transfered successed,170000
3850585_0216.h5,transfered successed,1208750
3850585_0230.h5,transfered successed,943250
3850585_0251.h5,transfered successed,386250
3850585_0254.h5,transfered successed,122375
3850585_0275.h5,transfered successed,132625
3850585_0337.h5,transfered successed,224625
3850585_0346.h5,transfered successed,597375
3850585_0364.h5,transfered successed,544125
3850585_0367.h5,transfered successed,706375
3850585_0376.h5,transfered successed,605125
3850585_0385.h5,transfered successed,417500
3850585_0418.h5,transfered successed,156375
3850585_0421.h5,transfered successed,607500
3850585_0449.h5,transfered successed,314625
3850585_0461.h5,transfered successed,556750
3850585_0467.h5,transfered successed,331250
3850585_0470.h5,transfered successed,1055750
3850585_0491.h5,transfered successed,234625
3850585_0500.h5,transfered successed,94625
3850585_0560.h5,transfered successed,340375
3850585_0587.h5,transfered successed,8312375
3852175_0010.h5,transfered successed,236000
3852175_0013.h5,transfered successed,4779125
3852175_0015.h5,transfered successed,217500
3852175_0016.h5,transfered successed,2055500
3852545_0006.h5,transfered successed,722750
3852545_0009.h5,transfered successed,655500
3852545_0011.h5,transfered successed,1283625
3852545_0012.h5,transfered successed,767625
3852545_0015.h5,transfered successed,2015875
3852545_0018.h5,transfered successed,1445625
3852545_0021.h5,transfered successed,374000
3852545_0024.h5,transfered successed,1415750
3852936_0004.h5,transfered successed,167500
3852936_0007.h5,transfered successed,2736000
3852936_0016.h5,transfered successed,1196625
3852936_0085.h5,transfered successed,281375
3852936_0088.h5,transfered successed,1292500
3852936_0094.h5,transfered successed,3033750
3852936_0183.h5,transfered successed,649875
3852936_0201.h5,transfered successed,1272625
3852936_0236.h5,transfered successed,936375
3852936_0250.h5,transfered successed,269375
3852936_0276.h5,transfered successed,357375
3852936_0282.h5,transfered successed,231625
3852936_0288.h5,transfered successed,259500
3852936_0294.h5,transfered successed,703125
3852936_0306.h5,transfered successed,658000
3852936_0312.h5,transfered successed,223625
3852936_0321.h5,transfered successed,156625
3852936_0323.h5,transfered successed,73250
3852936_0331.h5,transfered successed,223500
3852936_0334.h5,transfered successed,66125
3852936_0337.h5,transfered successed,366750
3852936_0340.h5,transfered successed,259875
3852936_0343.h5,transfered successed,245625
3852936_0355.h5,transfered successed,170000
3852936_0361.h5,transfered successed,283375
3852936_0364.h5,transfered successed,179000
3854298_0001.h5,transfered successed,37000
3854298_0004.h5,transfered successed,197375
3855262_0007.h5,transfered successed,10125125
3855262_0010.h5,transfered successed,1483500
3857133_0005.h5,transfered successed,5262625
3857133_0014.h5,transfered successed,454875
3857133_0017.h5,transfered successed,177750
3857133_0023.h5,transfered successed,148750
3857133_0026.h5,transfered successed,36125
3857133_0038.h5,transfered successed,199500
3857133_0062.h5,transfered successed,43375
3857133_0074.h5,transfered successed,4505500
3857133_0077.h5,transfered successed,668625
3857133_0080.h5,transfered successed,19266625
3857133_0085.h5,transfered successed,7076250
3857133_0087.h5,transfered successed,1141375
3858212_0009.h5,transfered successed,446875
3858212_0014.h5,transfered successed,588625
3858212_0017.h5,transfered successed,1432625
3858212_0019.h5,transfered successed,1416125
3858420_0005.h5,transfered successed,1944625
3858420_0008.h5,transfered successed,1301625
3858420_0031.h5,transfered successed,2595000
3863603_0015.h5,transfered successed,3256125
3863603_0026.h5,transfered successed,1822375
3863603_0031.h5,transfered successed,4395375
3863603_0038.h5,transfered successed,4788875
3863603_0049.h5,transfered successed,1558125
3863603_0056.h5,transfered successed,53750
3863603_0059.h5,transfered successed,6713250
3863603_0075.h5,transfered successed,1671000
3863603_0078.h5,transfered successed,426375
3863603_0102.h5,transfered successed,1737375
3866306_0004.h5,transfered successed,952750
3867530_0015.h5,transfered successed,1249125
3870098_0016.h5,transfered successed,7056625
3870098_0019.h5,transfered successed,3013625
3871506_0018.h5,transfered successed,4286625
3872520_0050.h5,transfered successed,783250
3872520_0062.h5,transfered successed,689500
3872520_0095.h5,transfered successed,44375
3872520_0122.h5,transfered successed,193750
3872520_0136.h5,transfered successed,103125
3872520_0154.h5,transfered successed,110625
3872520_0195.h5,transfered successed,59875
3872520_0198.h5,transfered successed,88625
3872520_0201.h5,transfered successed,230750
3872520_0213.h5,transfered successed,96625
3872520_0222.h5,transfered successed,127250
3872520_0244.h5,transfered successed,446250
3872520_0253.h5,transfered successed,573875
3872520_0259.h5,transfered successed,673000
3872520_0277.h5,transfered successed,370625
3872520_0303.h5,transfered successed,491750
3872520_0317.h5,transfered successed,942750
3872520_0323.h5,transfered successed,50875
3872520_0335.h5,transfered successed,163375
3872520_0371.h5,transfered successed,141125
3872520_0409.h5,transfered successed,72625
3872520_0415.h5,transfered successed,193625
3872520_0476.h5,transfered successed,59000
3872520_0479.h5,transfered successed,281875
3872520_0485.h5,transfered successed,171125
3872520_0488.h5,transfered successed,118000
3872520_0500.h5,transfered successed,141625
3872520_0562.h5,transfered successed,224125
3872520_0565.h5,transfered successed,102750
3872520_0580.h5,transfered successed,140750
3872520_0589.h5,transfered successed,215250
3872520_0592.h5,transfered successed,58375
3872520_0625.h5,transfered successed,74125
3872520_0637.h5,transfered successed,51000
3872520_0649.h5,transfered successed,81500
3872520_0667.h5,transfered successed,274750
3872520_0673.h5,transfered successed,380875
3872520_0682.h5,transfered successed,282875
3872520_0703.h5,transfered successed,89750
3872520_0730.h5,transfered successed,51875
3872520_0733.h5,transfered successed,88750
3872520_0736.h5,transfered successed,163125
3872520_1058.h5,transfered successed,206875
3872520_1118.h5,transfered successed,140125
3872520_1145.h5,transfered successed,94375
3872520_1157.h5,transfered successed,162625
3872520_1160.h5,transfered successed,43500
3872520_1169.h5,transfered successed,58375
3872520_1181.h5,transfered successed,185625
3872520_1208.h5,transfered successed,81000
3872520_1223.h5,transfered successed,103125
3872520_1301.h5,transfered successed,51250
3872520_1339.h5,transfered successed,88750
3872520_1354.h5,transfered successed,58625
3872520_1357.h5,transfered successed,73250
3872520_1363.h5,transfered successed,89375
3872520_1378.h5,transfered successed,57750
3872520_1384.h5,transfered successed,215625
3872520_1408.h5,transfered successed,81375
3872520_1438.h5,transfered successed,119375
3872520_1456.h5,transfered successed,36500
3872520_1465.h5,transfered successed,42625
3872520_1474.h5,transfered successed,74000
3872520_1486.h5,transfered successed,139125
3872520_1555.h5,transfered successed,52250
3872520_1566.h5,transfered successed,4521125
3875690_0001.h5,transfered successed,624750
3875690_0004.h5,transfered successed,162500
3875690_0034.h5,transfered successed,42000
3875690_0040.h5,transfered successed,232375
3875690_0046.h5,transfered successed,1759625
3875690_0070.h5,transfered successed,829875
3875690_0085.h5,transfered successed,82750
3875787_0011.h5,transfered successed,901750
3876080_0003.h5,transfered successed,222500
3876080_0015.h5,transfered successed,36250
3876080_0018.h5,transfered successed,87625
3876080_0024.h5,transfered successed,49625
3876080_0030.h5,transfered successed,35875
3876080_0042.h5,transfered successed,125750
3876080_0045.h5,transfered successed,58000
3876080_0048.h5,transfered successed,36250
3876080_0051.h5,transfered successed,140000
3876080_0057.h5,transfered successed,37250
3876080_0060.h5,transfered successed,133875
3876080_0066.h5,transfered successed,111500
3876080_0084.h5,transfered successed,131750
3876080_0090.h5,transfered successed,243875
3876080_0096.h5,transfered successed,43000
3876080_0108.h5,transfered successed,36125
3876080_0111.h5,transfered successed,59125
3876080_0114.h5,transfered successed,73250
3876080_0117.h5,transfered successed,36250
3876080_0120.h5,transfered successed,35875
3876080_0126.h5,transfered successed,71125
3876080_0135.h5,transfered successed,51125
3876080_0141.h5,transfered successed,66250
3876080_0156.h5,transfered successed,125500
3876080_0162.h5,transfered successed,66250
3876080_0168.h5,transfered successed,51125
3876080_0189.h5,transfered successed,58250
3876080_0192.h5,transfered successed,44000
3876080_0195.h5,transfered successed,43375
3876080_0198.h5,transfered successed,207625
3876080_0201.h5,transfered successed,52000
3876080_0210.h5,transfered successed,36500
3876080_0213.h5,transfered successed,132125
3876080_0222.h5,transfered successed,36375
3876080_0228.h5,transfered successed,147375
3876080_0234.h5,transfered successed,43750
3876080_0240.h5,transfered successed,502375
3876080_0243.h5,transfered successed,154000
3876080_0249.h5,transfered successed,44125
3876080_0258.h5,transfered successed,58500
3876080_0261.h5,transfered successed,318500
3876080_0264.h5,transfered successed,80750
3876080_0267.h5,transfered successed,125875
3876080_0270.h5,transfered successed,50375
3876080_0273.h5,transfered successed,51125
3876080_0276.h5,transfered successed,51500
3876080_0279.h5,transfered successed,379375
3876080_0297.h5,transfered successed,85625
3876080_0302.h5,transfered successed,36250
3876080_0305.h5,transfered successed,81125
3876080_0313.h5,transfered successed,57375
3876080_0316.h5,transfered successed,117750
3876080_0334.h5,transfered successed,94750
3876080_0337.h5,transfered successed,68250
3876080_0340.h5,transfered successed,154375
3876080_0343.h5,transfered successed,88250
3876080_0346.h5,transfered successed,51250
3876080_0349.h5,transfered successed,51125
3876080_0355.h5,transfered successed,50500
3876080_0364.h5,transfered successed,80500
3876080_0367.h5,transfered successed,95750
3876080_0376.h5,transfered successed,148250
3876080_0379.h5,transfered successed,102500
3876080_0388.h5,transfered successed,42750
3876080_0391.h5,transfered successed,36625
3876080_0397.h5,transfered successed,66125
3876080_0403.h5,transfered successed,43875
3876080_0412.h5,transfered successed,50750
3876080_0415.h5,transfered successed,43500
3876080_0422.h5,transfered successed,51000
3876080_0425.h5,transfered successed,36125
3876080_0434.h5,transfered successed,51250
3876080_0440.h5,transfered successed,73375
3876080_0446.h5,transfered successed,58125
3876080_0452.h5,transfered successed,58125
3876080_0458.h5,transfered successed,206750
3876080_0461.h5,transfered successed,43750
3876080_0464.h5,transfered successed,43125
3876080_0473.h5,transfered successed,56750
3876080_0485.h5,transfered successed,103375
3876080_0491.h5,transfered successed,42500
3876080_0497.h5,transfered successed,58500
3876080_0500.h5,transfered successed,87750
3876080_0503.h5,transfered successed,43000
3877352_0011.h5,transfered successed,89125
3877352_0012.h5,transfered successed,394125
3877352_0013.h5,transfered successed,471750
3879205_0001.h5,transfered successed,2078500
3879205_0010.h5,transfered successed,2785125
3879205_0013.h5,transfered successed,1428625
3879205_0016.h5,transfered successed,11550375
3879205_0022.h5,transfered successed,306125
3879227_0002.h5,transfered successed,2539875
3883307_0026.h5,transfered successed,175500
3884474_0001.h5,transfered successed,1662875
3884474_0004.h5,transfered successed,3712500
3885798_0012.h5,transfered successed,155375
3885798_0018.h5,transfered successed,1885250
3885798_0021.h5,transfered successed,4544500
3885798_0024.h5,transfered successed,350875
3885798_0027.h5,transfered successed,1939875
3885798_0030.h5,transfered successed,171625
3885798_0033.h5,transfered successed,463250
3886774_0011.h5,transfered successed,1545375
3889764_0007.h5,transfered successed,61625
3889764_0008.h5,transfered successed,41625
3889764_0010.h5,transfered successed,188250
3889764_0020.h5,transfered successed,1304875
3889764_0027.h5,transfered successed,4115250
3891921_0018.h5,transfered successed,55375
3891921_0021.h5,transfered successed,2449500
3891921_0028.h5,transfered successed,7197875
3891921_0040.h5,transfered successed,661125
3891921_0044.h5,transfered successed,838375
3891921_0047.h5,transfered successed,66875
3893382_0078.h5,transfered successed,47625
3893382_0079.h5,transfered successed,175750
3895678_0010.h5,transfered successed,1703625
3896016_0012.h5,transfered successed,474750
3896016_0035.h5,transfered successed,441000
3905695_0007.h5,transfered successed,786375
3905695_0010.h5,transfered successed,2203625
3905695_0013.h5,transfered successed,1558750
3905695_0024.h5,transfered successed,967375
3906556_0010.h5,transfered successed,4683125
3906592_0012.h5,transfered successed,396500
3906592_0015.h5,transfered successed,1134125
3907039_0001.h5,transfered successed,2533500
3907215_0014.h5,transfered successed,1755375
3907215_0017.h5,transfered successed,2259000
3908470_0111.h5,transfered successed,283500
3908470_0117.h5,transfered successed,312125
3908470_0170.h5,transfered successed,387750
3908470_0176.h5,transfered successed,125000
3908470_0179.h5,transfered successed,291500
3908470_0200.h5,transfered successed,440625
3908470_0248.h5,transfered successed,88500
3908470_0257.h5,transfered successed,201000
3908470_0384.h5,transfered successed,337250
3908470_0462.h5,transfered successed,88000
3908470_0543.h5,transfered successed,483250
3908470_0582.h5,transfered successed,193125
3908470_0925.h5,transfered successed,103500
3908470_1058.h5,transfered successed,176125
3908470_1181.h5,transfered successed,147500
3908470_1388.h5,transfered successed,171375
3908470_1424.h5,transfered successed,222000
3908470_1445.h5,transfered successed,80125
3908470_1502.h5,transfered successed,87750
3908470_1604.h5,transfered successed,320125
3908470_1870.h5,transfered successed,148750
3909185_0058.h5,transfered successed,334750
3909185_0097.h5,transfered successed,165625
3909185_0106.h5,transfered successed,255125
3909185_0144.h5,transfered successed,379500
3909185_0170.h5,transfered successed,287000
3909185_0272.h5,transfered successed,176375
3909185_0305.h5,transfered successed,89375
3909185_0388.h5,transfered successed,146875
3909185_0449.h5,transfered successed,103625
3909185_0485.h5,transfered successed,112750
3909185_0511.h5,transfered successed,268500
3909185_0613.h5,transfered successed,223875
3909185_0625.h5,transfered successed,228500
3909185_0644.h5,transfered successed,86125
3909185_0693.h5,transfered successed,252625
3909185_0711.h5,transfered successed,101500
3909185_0750.h5,transfered successed,352500
3909185_0756.h5,transfered successed,95875
3909185_0771.h5,transfered successed,10277500
3910457_0031.h5,transfered successed,2645750
3914250_0011.h5,transfered successed,2524125
3914250_0012.h5,transfered successed,2703625
3914250_0014.h5,transfered successed,1177500
3917821_0017.h5,transfered successed,192250
3922209_0005.h5,transfered successed,1483750
3922209_0008.h5,transfered successed,2031500
3922209_0011.h5,transfered successed,119125
3922209_0014.h5,transfered successed,2127875
3922209_0019.h5,transfered successed,526125
3924877_0006.h5,transfered successed,508125
3924877_0012.h5,transfered successed,2576250
3924877_0015.h5,transfered successed,1920125
3927248_0026.h5,transfered successed,700875
3927248_0059.h5,transfered successed,93750
3927248_0061.h5,transfered successed,202250
3927382_0056.h5,transfered successed,169375
3927382_0066.h5,transfered successed,553000
3927405_0047.h5,transfered successed,2761125
3927405_0055.h5,transfered successed,261875
3927405_0059.h5,transfered successed,4214375
3927405_0092.h5,transfered successed,82625
3929343_0011.h5,transfered successed,498000
3929343_0017.h5,transfered successed,83625
3929343_0019.h5,transfered successed,281000
3929343_0025.h5,transfered successed,3170250
3929343_0027.h5,transfered successed,7392250
3929343_0033.h5,transfered successed,3780875
3929343_0047.h5,transfered successed,2834250
3933362_0025.h5,transfered successed,9955375
3936752_0008.h5,transfered successed,389125
3936752_0010.h5,transfered successed,1442375
3936752_0013.h5,transfered successed,555500
3936752_0019.h5,transfered successed,481250
3936752_0025.h5,transfered successed,984500
3936949_0007.h5,transfered successed,1365875
3936949_0014.h5,transfered successed,1328000
3936949_0015.h5,transfered successed,76750
3936949_0016.h5,transfered successed,666625
3936949_0017.h5,transfered successed,316750
3936994_0012.h5,transfered successed,4068625
3939643_0001.h5,transfered successed,310625
3943095_0015.h5,transfered successed,3855750
3943095_0018.h5,transfered successed,6602750
3944036_0028.h5,transfered successed,1170625
3944036_0031.h5,transfered successed,211500
3944036_0043.h5,transfered successed,1166500
3944036_0045.h5,transfered successed,3520875
3944036_0059.h5,transfered successed,1384000
3947579_0024.h5,transfered successed,790625
3952493_0007.h5,transfered successed,1759875
3952493_0012.h5,transfered successed,1201000
3954001_0005.h5,transfered successed,424750
3954089_0006.h5,transfered successed,450500
3954089_0009.h5,transfered successed,6581625
3954089_0015.h5,transfered successed,73375
3954089_0027.h5,transfered successed,136750
3954089_0029.h5,transfered successed,78250
3954089_0030.h5,transfered successed,1079625
3954089_0031.h5,transfered successed,2523625
3954089_0033.h5,transfered successed,4699625
3954089_0036.h5,transfered successed,777625
3954089_0039.h5,transfered successed,2255250
3955328_0021.h5,transfered successed,1329125
3956739_0008.h5,transfered successed,1377625
3957132_0013.h5,transfered successed,150125
3957132_0022.h5,transfered successed,1999250
3957242_0021.h5,transfered successed,81125
3957242_0027.h5,transfered successed,66375
3957242_0030.h5,transfered successed,89125
3957242_0033.h5,transfered successed,66875
3957242_0036.h5,transfered successed,44000
3957242_0048.h5,transfered successed,104000
3957242_0057.h5,transfered successed,110625
3957242_0060.h5,transfered successed,36500
3957242_0071.h5,transfered successed,80500
3957242_0086.h5,transfered successed,282375
3957242_0089.h5,transfered successed,43500
3957242_0095.h5,transfered successed,110500
3957242_0113.h5,transfered successed,485500
3957242_0116.h5,transfered successed,111250
3957242_0119.h5,transfered successed,50750
3957242_0122.h5,transfered successed,50625
3957242_0125.h5,transfered successed,59125
3957242_0128.h5,transfered successed,80875
3957242_0131.h5,transfered successed,161875
3957242_0134.h5,transfered successed,36250
3957242_0137.h5,transfered successed,156250
3957242_0140.h5,transfered successed,58750
3957242_0146.h5,transfered successed,88500
3957242_0149.h5,transfered successed,343250
3957242_0152.h5,transfered successed,455250
3957242_0155.h5,transfered successed,88750
3957242_0161.h5,transfered successed,177625
3957242_0164.h5,transfered successed,50625
3957242_0167.h5,transfered successed,50875
3957242_0170.h5,transfered successed,43000
3957242_0176.h5,transfered successed,328250
3957242_0182.h5,transfered successed,95625
3957242_0188.h5,transfered successed,252875
3957242_0200.h5,transfered successed,298625
3957242_0203.h5,transfered successed,43875
3957242_0206.h5,transfered successed,126500
3957242_0212.h5,transfered successed,245500
3957242_0215.h5,transfered successed,66000
3957242_0218.h5,transfered successed,118875
3957242_0221.h5,transfered successed,67125
3957242_0224.h5,transfered successed,43500
3957242_0227.h5,transfered successed,66000
3957242_0230.h5,transfered successed,66625
3957242_0236.h5,transfered successed,161875
3957242_0242.h5,transfered successed,215000
3957242_0254.h5,transfered successed,124000
3957242_0260.h5,transfered successed,51125
3957242_0263.h5,transfered successed,550500
3957242_0266.h5,transfered successed,148000
3957242_0269.h5,transfered successed,36500
3957242_0272.h5,transfered successed,89250
3957242_0278.h5,transfered successed,73125
3957242_0281.h5,transfered successed,73500
3957242_0284.h5,transfered successed,88000
3957242_0290.h5,transfered successed,43625
3957242_0293.h5,transfered successed,50875
3957242_0296.h5,transfered successed,36750
3957242_0302.h5,transfered successed,125750
3957242_0305.h5,transfered successed,73250
3957242_0308.h5,transfered successed,44250
3957242_0311.h5,transfered successed,199125
3957242_0314.h5,transfered successed,42750
3957242_0320.h5,transfered successed,162375
3957242_0326.h5,transfered successed,246375
3957242_0329.h5,transfered successed,97125
3957242_0332.h5,transfered successed,148750
3957242_0338.h5,transfered successed,65125
3957242_0341.h5,transfered successed,244500
3957242_0347.h5,transfered successed,140500
3957242_0350.h5,transfered successed,193125
3957242_0356.h5,transfered successed,112375
3957242_0359.h5,transfered successed,238750
3957242_0362.h5,transfered successed,193750
3957242_0365.h5,transfered successed,52125
3957242_0371.h5,transfered successed,476500
3957242_0377.h5,transfered successed,43500
3957242_0389.h5,transfered successed,65125
3957242_0392.h5,transfered successed,73625
3957242_0404.h5,transfered successed,42750
3957242_0407.h5,transfered successed,118750
3957242_0410.h5,transfered successed,140500
3957242_0416.h5,transfered successed,164125
3957242_0430.h5,transfered successed,51125
3957242_0436.h5,transfered successed,305125
3957242_0442.h5,transfered successed,80625
3957242_0448.h5,transfered successed,58875
3957242_0451.h5,transfered successed,118000
3957242_0475.h5,transfered successed,178000
3957242_0478.h5,transfered successed,72625
3957242_0531.h5,transfered successed,59125
3957242_0534.h5,transfered successed,51000
3957242_0540.h5,transfered successed,71250
3957242_0549.h5,transfered successed,88625
3957242_0552.h5,transfered successed,42375
3957242_0561.h5,transfered successed,66500
3957242_0567.h5,transfered successed,43000
3957242_0570.h5,transfered successed,66875
3957242_0573.h5,transfered successed,80125
3957242_0585.h5,transfered successed,132250
3957242_0591.h5,transfered successed,36750
3957242_0594.h5,transfered successed,44375
3957242_0606.h5,transfered successed,246250
3957242_0609.h5,transfered successed,73250
3957242_0618.h5,transfered successed,116125
3957242_0630.h5,transfered successed,81750
3957242_0633.h5,transfered successed,111625
3957242_0648.h5,transfered successed,103500
3957242_0651.h5,transfered successed,79500
3957242_0678.h5,transfered successed,125500
3957242_0687.h5,transfered successed,95625
3957242_0690.h5,transfered successed,58875
3957242_0693.h5,transfered successed,35750
3957242_0696.h5,transfered successed,117625
3957242_0746.h5,transfered successed,58750
3957242_0767.h5,transfered successed,186125
3957242_0770.h5,transfered successed,58250
3957242_0773.h5,transfered successed,133500
3957242_0776.h5,transfered successed,118625
3957242_0779.h5,transfered successed,36750
3957242_0797.h5,transfered successed,43750
3957242_0800.h5,transfered successed,50625
3957242_0806.h5,transfered successed,283500
3957242_0848.h5,transfered successed,87875
3957242_0863.h5,transfered successed,58500
3957242_0881.h5,transfered successed,43625
3957242_0884.h5,transfered successed,80750
3957242_0887.h5,transfered successed,65875
3957242_0893.h5,transfered successed,117875
3957242_0896.h5,transfered successed,57375
3957242_0899.h5,transfered successed,80500
3957242_0902.h5,transfered successed,51500
3957242_0905.h5,transfered successed,221375
3957242_0908.h5,transfered successed,44375
3957242_0914.h5,transfered successed,36125
3957242_0923.h5,transfered successed,44125
3957242_0941.h5,transfered successed,51000
3957242_0944.h5,transfered successed,51375
3957242_0950.h5,transfered successed,51375
3957242_0974.h5,transfered successed,73375
3957242_0986.h5,transfered successed,223750
3957242_0995.h5,transfered successed,192500
3957242_1082.h5,transfered successed,43875
3957242_1085.h5,transfered successed,43750
3957242_1088.h5,transfered successed,57375
3957242_1094.h5,transfered successed,88000
3957242_1097.h5,transfered successed,44125
3957242_1103.h5,transfered successed,109000
3957242_1106.h5,transfered successed,51625
3957242_1112.h5,transfered successed,100750
3957242_1136.h5,transfered successed,36250
3957242_1139.h5,transfered successed,87625
3957242_1145.h5,transfered successed,49625
3957242_1169.h5,transfered successed,81375
3957242_1181.h5,transfered successed,171375
3957242_1205.h5,transfered successed,131500
3957242_1211.h5,transfered successed,207375
3957242_1235.h5,transfered successed,58750
3957242_1238.h5,transfered successed,145750
3957242_1293.h5,transfered successed,58875
3957242_1311.h5,transfered successed,44000
3957242_1314.h5,transfered successed,43875
3957242_1329.h5,transfered successed,118375
3957242_1338.h5,transfered successed,50750
3957242_1347.h5,transfered successed,96125
3957242_1362.h5,transfered successed,43875
3957242_1365.h5,transfered successed,104000
3958867_0017.h5,transfered successed,290750
3962421_0021.h5,transfered successed,3995125
3962421_0024.h5,transfered successed,1506625
3962421_0027.h5,transfered successed,441625
3962421_0030.h5,transfered successed,2738125
3963529_0013.h5,transfered successed,411375
3965651_0001.h5,transfered successed,839625
3965651_0004.h5,transfered successed,1063875
3965651_0005.h5,transfered successed,53375
3965651_0012.h5,transfered successed,1827750
3965651_0015.h5,transfered successed,1543500
3965651_0018.h5,transfered successed,5244375
3965651_0021.h5,transfered successed,2421625
3965651_0024.h5,transfered successed,81500
3966447_0002.h5,transfered successed,47875
3969370_0030.h5,transfered successed,8149500
3969370_0032.h5,transfered successed,166625
3969370_0038.h5,transfered successed,112125
3969370_0041.h5,transfered successed,138125
3969370_0042.h5,transfered successed,92875
3969370_0043.h5,transfered successed,5749875
3969370_0046.h5,transfered successed,2292375
3972653_0008.h5,transfered successed,751000
3972653_0011.h5,transfered successed,882500
3972653_0013.h5,transfered successed,345375
3972653_0019.h5,transfered successed,1807000
3973458_0014.h5,transfered successed,36000
3973458_0024.h5,transfered successed,1109500
3973458_0025.h5,transfered successed,399375
3973458_0035.h5,transfered successed,3743625
3973458_0037.h5,transfered successed,1194875
3973458_0048.h5,transfered successed,2783625
3973458_0049.h5,transfered successed,403625
3973458_0050.h5,transfered successed,2920875
3973458_0052.h5,transfered successed,9827375
3973458_0056.h5,transfered successed,974750
3973458_0057.h5,transfered successed,1841750
3973458_0059.h5,transfered successed,1237750
3973458_0061.h5,transfered successed,4043875
3973458_0062.h5,transfered successed,42500
3973458_0063.h5,transfered successed,2343125
3973458_0066.h5,transfered successed,276375
3973458_0072.h5,transfered successed,1152125
3973824_0007.h5,transfered successed,1363000
3978049_0005.h5,transfered successed,645500
3978049_0009.h5,transfered successed,119500
3978049_0010.h5,transfered successed,1221500
3978049_0020.h5,transfered successed,715125
3978049_0026.h5,transfered successed,1984375
3978049_0027.h5,transfered successed,1921250
3978049_0029.h5,transfered successed,1379750
3978049_0045.h5,transfered successed,1094250
3978049_0048.h5,transfered successed,1801750
3978049_0051.h5,transfered successed,3362250
3978049_0058.h5,transfered successed,403625
3978049_0064.h5,transfered successed,2114500
3978049_0066.h5,transfered successed,42000
3978049_0070.h5,transfered successed,1695875
3978049_0071.h5,transfered successed,424375
3978049_0081.h5,transfered successed,651000
3978049_0093.h5,transfered successed,488875
3978049_0098.h5,transfered successed,5114500
3978049_0116.h5,transfered successed,7193500
3978049_0126.h5,transfered successed,52500
3978049_0128.h5,transfered successed,785250
3978049_0129.h5,transfered successed,1794500
3978049_0138.h5,transfered successed,77500
3978049_0148.h5,transfered successed,1927875
3979586_0017.h5,transfered successed,184250
3979586_0023.h5,transfered successed,524875
3979586_0026.h5,transfered successed,1212500
3979586_0043.h5,transfered successed,890250
3979586_0058.h5,transfered successed,67375
3979586_0064.h5,transfered successed,75000
3979586_0070.h5,transfered successed,172125
3979586_0073.h5,transfered successed,171625
3979586_0094.h5,transfered successed,261500
3979586_0097.h5,transfered successed,462500
3979586_0126.h5,transfered successed,151625
3979586_0141.h5,transfered successed,186250
3979586_0144.h5,transfered successed,508375
3979586_0147.h5,transfered successed,177625
3979586_0153.h5,transfered successed,945250
3979586_0167.h5,transfered successed,1533750
3979586_0191.h5,transfered successed,14538375
3979586_0196.h5,transfered successed,283125
3981560_0012.h5,transfered successed,108500
3981560_0013.h5,transfered successed,845000
3981560_0016.h5,transfered successed,1751500
3981560_0018.h5,transfered successed,54000
3981560_0019.h5,transfered successed,2305000
3981560_0021.h5,transfered successed,3799500
3981560_0027.h5,transfered successed,1789875
3981560_0030.h5,transfered successed,673500
3981560_0033.h5,transfered successed,58125
3981560_0035.h5,transfered successed,390000
3981688_0029.h5,transfered successed,121750
3981688_0039.h5,transfered successed,3834625
3981688_0042.h5,transfered successed,1023250
3981688_0044.h5,transfered successed,138750
3981688_0046.h5,transfered successed,3931125
3981688_0063.h5,transfered successed,550375
3981688_0066.h5,transfered successed,266500
3981688_0069.h5,transfered successed,1362500
3981688_0072.h5,transfered successed,673375
